date,value
2023-04-03,230
2023-04-04,246
2023-04-05,212
2023-04-06,233
2023-04-07,209
2023-04-08,237
2023-04-09,209
2023-04-10,220
2023-04-11,222
2023-04-12,227
2023-04-13,238
2023-04-14,206
2023-04-15,242
2023-04-16,216
2023-04-17,236
2023-04-18,219
2023-04-19,246
2023-04-20,208
2023-04-21,225
2023-04-22,200
2023-04-23,208
2023-04-24,203
2023-04-25,240
2023-04-26,233
2023-04-27,230
2023-04-28,203
2023-04-29,221
2023-04-30,201
2023-05-01,199
2023-05-02,237
2023-05-03,202
2023-05-04,221
2023-05-05,253
2023-05-06,207
2023-05-07,239
2023-05-08,222
2023-05-09,226
2023-05-10,224
2023-05-11,202
2023-05-12,237
2023-05-13,247
2023-05-14,203
2023-05-15,204
2023-05-16,200
2023-05-17,211
2023-05-18,229
2023-05-19,218
2023-05-20,203
2023-05-21,224
2023-05-22,215
2023-05-23,212
2023-05-24,236
2023-05-25,218
2023-05-26,218
2023-05-27,233
2023-05-28,248
2023-05-29,222
2023-05-30,241
2023-05-31,218
2023-06-01,232
2023-06-02,222
2023-06-03,212
2023-06-04,204
2023-06-05,213
2023-06-06,211
2023-06-07,218
2023-06-08,203
2023-06-09,226
2023-06-10,245
2023-06-11,211
2023-06-12,202
2023-06-13,241
2023-06-14,231
2023-06-15,210
2023-06-16,198
2023-06-17,210
2023-06-18,199
2023-06-19,250
2023-06-20,207
2023-06-21,242
2023-06-22,210
2023-06-23,217
2023-06-24,217
2023-06-25,246
2023-06-26,216
2023-06-27,193
2023-06-28,229
2023-06-29,217
2023-06-30,225
2023-07-01,221
2023-07-02,241
2023-07-03,238
2023-07-04,225
2023-07-05,232
2023-07-06,255
2023-07-07,201
2023-07-08,245
2023-07-09,243
2023-07-10,232
2023-07-11,205
2023-07-12,216
2023-07-13,222
2023-07-14,216
2023-07-15,234
2023-07-16,229
2023-07-17,228
2023-07-18,222
2023-07-19,210
2023-07-20,216
2023-07-21,190
2023-07-22,203
2023-07-23,228
2023-07-24,240
2023-07-25,249
2023-07-26,222
2023-07-27,221
2023-07-28,237
2023-07-29,245
2023-07-30,223
2023-07-31,210
2023-08-01,204
2023-08-02,214
2023-08-03,229
2023-08-04,206
2023-08-05,253
2023-08-06,249
2023-08-07,232
2023-08-08,229
2023-08-09,198
2023-08-10,208
2023-08-11,191
2023-08-12,207
2023-08-13,263
2023-08-14,214
2023-08-15,207
2023-08-16,203
2023-08-17,237
2023-08-18,225
2023-08-19,225
2023-08-20,186
2023-08-21,240
2023-08-22,220
2023-08-23,221
2023-08-24,201
2023-08-25,255
2023-08-26,214
2023-08-27,226
2023-08-28,234
2023-08-29,226
2023-08-30,206
2023-08-31,261
2023-09-01,222
2023-09-02,236
2023-09-03,222
2023-09-04,229
2023-09-05,229
2023-09-06,189
2023-09-07,190
2023-09-08,220
2023-09-09,224
2023-09-10,210
2023-09-11,233
2023-09-12,215
2023-09-13,198
2023-09-14,243
2023-09-15,227
2023-09-16,208
2023-09-17,232
2023-09-18,238
2023-09-19,191
2023-09-20,238
2023-09-21,250
2023-09-22,199
2023-09-23,214
2023-09-24,217
2023-09-25,221
2023-09-26,235
2023-09-27,210
2023-09-28,212
2023-09-29,215
2023-09-30,224
2023-10-01,227
2023-10-02,218
2023-10-03,220
2023-10-04,213
2023-10-05,196
2023-10-06,217
2023-10-07,231
2023-10-08,243
2023-10-09,233
2023-10-10,214
2023-10-11,204
2023-10-12,213
2023-10-13,207
2023-10-14,226
2023-10-15,245
2023-10-16,243
2023-10-17,207
2023-10-18,242
2023-10-19,231
2023-10-20,218
2023-10-21,239
2023-10-22,205
2023-10-23,223
2023-10-24,237
2023-10-25,203
2023-10-26,227
2023-10-27,208
2023-10-28,210
2023-10-29,224
2023-10-30,239
2023-10-31,233
2023-11-01,211
2023-11-02,232
2023-11-03,199
2023-11-04,241
2023-11-05,234
2023-11-06,245
2023-11-07,223
2023-11-08,240
2023-11-09,251
2023-11-10,238
2023-11-11,248
2023-11-12,229
2023-11-13,232
2023-11-14,229
2023-11-15,233
2023-11-16,227
2023-11-17,211
2023-11-18,236
2023-11-19,208
2023-11-20,219
2023-11-21,226
2023-11-22,214
2023-11-23,210
2023-11-24,244
2023-11-25,218
2023-11-26,232
2023-11-27,209
2023-11-28,205
2023-11-29,237
2023-11-30,223
2023-12-01,222
2023-12-02,214
2023-12-03,232
2023-12-04,225
2023-12-05,249
2023-12-06,228
2023-12-07,229
2023-12-08,222
2023-12-09,215
2023-12-10,224
2023-12-11,232
2023-12-12,244
2023-12-13,261
2023-12-14,206
2023-12-15,258
2023-12-16,233
2023-12-17,254
2023-12-18,214
2023-12-19,212
2023-12-20,210
2023-12-21,240
2023-12-22,222
2023-12-23,218
2023-12-24,227
2023-12-25,186
2023-12-26,205
2023-12-27,228
2023-12-28,213
2023-12-29,208
2023-12-30,217
2023-12-31,225
2024-01-01,234
2024-01-02,238
2024-01-03,213
2024-01-04,227
2024-01-05,231
2024-01-06,220
2024-01-07,233
2024-01-08,223
2024-01-09,211
2024-01-10,221
2024-01-11,239
2024-01-12,209
2024-01-13,227
2024-01-14,212
2024-01-15,224
2024-01-16,230
2024-01-17,216
2024-01-18,255
2024-01-19,215
2024-01-20,230
2024-01-21,237
2024-01-22,225
2024-01-23,259
2024-01-24,207
2024-01-25,222
2024-01-26,236
2024-01-27,228
2024-01-28,215
2024-01-29,193
2024-01-30,217
2024-01-31,213
2024-02-01,223
2024-02-02,235
2024-02-03,247
2024-02-04,219
2024-02-05,245
2024-02-06,210
2024-02-07,248
2024-02-08,224
2024-02-09,238
2024-02-10,230
2024-02-11,222
2024-02-12,201
2024-02-13,189
2024-02-14,186
2024-02-15,229
2024-02-16,231
2024-02-17,219
2024-02-18,232
2024-02-19,237
2024-02-20,205
2024-02-21,228
2024-02-22,214
2024-02-23,204
2024-02-24,229
2024-02-25,206
2024-02-26,240
2024-02-27,197
2024-02-28,219
2024-02-29,213
2024-03-01,207
2024-03-02,196
2024-03-03,217
2024-03-04,204
2024-03-05,191
2024-03-06,232
2024-03-07,238
2024-03-08,188
2024-03-09,213
2024-03-10,208
2024-03-11,238
2024-03-12,209
2024-03-13,231
2024-03-14,228
2024-03-15,207
2024-03-16,236
2024-03-17,227
2024-03-18,226
2024-03-19,239
2024-03-20,204
2024-03-21,198
2024-03-22,222
2024-03-23,248
2024-03-24,198
2024-03-25,232
2024-03-26,214
2024-03-27,240
2024-03-28,219
2024-03-29,229
2024-03-30,213
2024-03-31,241
2024-04-01,247
2024-04-02,220
2024-04-03,224
2024-04-04,232
2024-04-05,221
2024-04-06,189
2024-04-07,220
2024-04-08,237
2024-04-09,213
2024-04-10,220
2024-04-11,228
2024-04-12,215
2024-04-13,231
2024-04-14,251
2024-04-15,226
2024-04-16,230
2024-04-17,279
2024-04-18,216
2024-04-19,223
2024-04-20,221
2024-04-21,186
2024-04-22,199
2024-04-23,220
2024-04-24,219
2024-04-25,210
2024-04-26,201
2024-04-27,197
2024-04-28,230
2024-04-29,203
2024-04-30,250
2024-05-01,222
2024-05-02,230
2024-05-03,247
2024-05-04,237
2024-05-05,252
2024-05-06,209
2024-05-07,239
2024-05-08,238
2024-05-09,216
2024-05-10,229
2024-05-11,215
2024-05-12,256
2024-05-13,243
2024-05-14,243
2024-05-15,188
2024-05-16,222
2024-05-17,236
2024-05-18,211
2024-05-19,227
2024-05-20,212
2024-05-21,205
2024-05-22,224
2024-05-23,214
2024-05-24,217
2024-05-25,222
2024-05-26,188
2024-05-27,227
2024-05-28,238
2024-05-29,236
2024-05-30,219
2024-05-31,197
2024-06-01,184
2024-06-02,227
2024-06-03,253
2024-06-04,211
2024-06-05,240
2024-06-06,230
2024-06-07,192
2024-06-08,230
2024-06-09,219
2024-06-10,227
2024-06-11,201
2024-06-12,225
2024-06-13,236
2024-06-14,226
2024-06-15,224
2024-06-16,204
2024-06-17,224
2024-06-18,215
2024-06-19,239
2024-06-20,214
2024-06-21,201
2024-06-22,213
2024-06-23,249
2024-06-24,211
2024-06-25,212
2024-06-26,264
2024-06-27,227
2024-06-28,212
2024-06-29,231
2024-06-30,229
2024-07-01,240
2024-07-02,244
2024-07-03,222
2024-07-04,228
2024-07-05,232
2024-07-06,222
2024-07-07,248
2024-07-08,225
2024-07-09,237
2024-07-10,246
2024-07-11,210
2024-07-12,199
2024-07-13,234
2024-07-14,246
2024-07-15,220
2024-07-16,217
2024-07-17,225
2024-07-18,237
2024-07-19,230
2024-07-20,231
2024-07-21,220
2024-07-22,228
2024-07-23,209
2024-07-24,216
2024-07-25,200
2024-07-26,230
2024-07-27,232
2024-07-28,244
2024-07-29,211
2024-07-30,216
2024-07-31,218
2024-08-01,212
2024-08-02,224
2024-08-03,243
2024-08-04,239
2024-08-05,257
2024-08-06,229
2024-08-07,227
2024-08-08,210
2024-08-09,209
2024-08-10,258
2024-08-11,197
2024-08-12,245
2024-08-13,209
2024-08-14,239
2024-08-15,214
2024-08-16,233
2024-08-17,203
2024-08-18,244
2024-08-19,195
2024-08-20,224
2024-08-21,227
2024-08-22,231
2024-08-23,235
2024-08-24,240
2024-08-25,219
2024-08-26,233
2024-08-27,198
2024-08-28,201
2024-08-29,241
2024-08-30,225
2024-08-31,211
2024-09-01,241
2024-09-02,253
2024-09-03,212
2024-09-04,248
2024-09-05,197
2024-09-06,230
2024-09-07,215
2024-09-08,218
2024-09-09,198
2024-09-10,192
2024-09-11,213
2024-09-12,237
2024-09-13,220
2024-09-14,245
2024-09-15,212
2024-09-16,214
2024-09-17,220
2024-09-18,247
2024-09-19,218
2024-09-20,214
2024-09-21,226
2024-09-22,226
2024-09-23,219
2024-09-24,212
2024-09-25,210
2024-09-26,236
2024-09-27,209
2024-09-28,210
2024-09-29,239
2024-09-30,204
2024-10-01,218
2024-10-02,222
2024-10-03,221
2024-10-04,234
2024-10-05,223
2024-10-06,224
2024-10-07,214
2024-10-08,215
2024-10-09,201
2024-10-10,218
2024-10-11,269
2024-10-12,216
2024-10-13,260
2024-10-14,240
2024-10-15,258
2024-10-16,226
2024-10-17,234
2024-10-18,249
2024-10-19,240
2024-10-20,225
2024-10-21,243
2024-10-22,225
2024-10-23,236
2024-10-24,235
2024-10-25,243
2024-10-26,221
2024-10-27,210
2024-10-28,213
2024-10-29,201
2024-10-30,187
2024-10-31,217
2024-11-01,232
2024-11-02,224
2024-11-03,216
2024-11-04,226
2024-11-05,191
2024-11-06,180
2024-11-07,209
2024-11-08,189
2024-11-09,255
2024-11-10,226
2024-11-11,232
2024-11-12,210
2024-11-13,192
2024-11-14,220
2024-11-15,237
2024-11-16,221
2024-11-17,237
2024-11-18,229
2024-11-19,221
2024-11-20,261
2024-11-21,241
2024-11-22,205
2024-11-23,204
2024-11-24,236
2024-11-25,229
2024-11-26,203
2024-11-27,231
2024-11-28,208
2024-11-29,238
2024-11-30,209
2024-12-01,222
2024-12-02,242
2024-12-03,226
2024-12-04,215
2024-12-05,231
2024-12-06,196
2024-12-07,206
2024-12-08,249
2024-12-09,227
2024-12-10,205
2024-12-11,231
2024-12-12,247
2024-12-13,232
2024-12-14,224
2024-12-15,240
2024-12-16,216
2024-12-17,228
2024-12-18,222
2024-12-19,218
2024-12-20,217
2024-12-21,236
2024-12-22,255
2024-12-23,210
2024-12-24,227
2024-12-25,231
2024-12-26,215
2024-12-27,220
2024-12-28,243
2024-12-29,230
2024-12-30,236
2024-12-31,246
2025-01-01,235
2025-01-02,252
2025-01-03,237
2025-01-04,215
2025-01-05,213
2025-01-06,245
2025-01-07,237
2025-01-08,261
2025-01-09,236
2025-01-10,220
2025-01-11,250
2025-01-12,215
2025-01-13,195
2025-01-14,232
2025-01-15,217
2025-01-16,251
2025-01-17,212
2025-01-18,199
2025-01-19,230
2025-01-20,248
2025-01-21,237
2025-01-22,236
2025-01-23,219
2025-01-24,230
2025-01-25,227
2025-01-26,241
2025-01-27,205
2025-01-28,196
2025-01-29,228
2025-01-30,216
2025-01-31,235
2025-02-01,233
2025-02-02,228
2025-02-03,219
2025-02-04,196
2025-02-05,221
2025-02-06,264
2025-02-07,204
2025-02-08,199
2025-02-09,204
2025-02-10,217
2025-02-11,231
2025-02-12,212
2025-02-13,219
2025-02-14,246
2025-02-15,223
2025-02-16,225
2025-02-17,242
2025-02-18,230
2025-02-19,218
2025-02-20,224
2025-02-21,200
2025-02-22,220
2025-02-23,234
2025-02-24,199
2025-02-25,207
2025-02-26,230
2025-02-27,219
2025-02-28,238
2025-03-01,243
2025-03-02,225
2025-03-03,222
2025-03-04,234
2025-03-05,221
2025-03-06,225
2025-03-07,201
2025-03-08,216
2025-03-09,191
2025-03-10,242
2025-03-11,193
2025-03-12,246
2025-03-13,208
2025-03-14,242
2025-03-15,207
2025-03-16,241
2025-03-17,234
2025-03-18,216
2025-03-19,219
2025-03-20,219
2025-03-21,232
2025-03-22,236
2025-03-23,214
2025-03-24,242
2025-03-25,239
2025-03-26,248
2025-03-27,229
2025-03-28,224
2025-03-29,236
2025-03-30,230
2025-03-31,222
2025-04-01,231
2025-04-02,237
2025-04-03,220
2025-04-04,216
2025-04-05,234
2025-04-06,224
2025-04-07,218
2025-04-08,227
2025-04-09,240
2025-04-10,258
2025-04-11,231
2025-04-12,219
2025-04-13,244
2025-04-14,248
2025-04-15,239
2025-04-16,250
2025-04-17,206
2025-04-18,225
2025-04-19,228
2025-04-20,238
2025-04-21,210
2025-04-22,232
2025-04-23,217
2025-04-24,244
2025-04-25,236
2025-04-26,219
2025-04-27,247
2025-04-28,236
2025-04-29,232
2025-04-30,239
2025-05-01,235
2025-05-02,249
2025-05-03,237
2025-05-04,230
2025-05-05,229
2025-05-06,249
2025-05-07,244
2025-05-08,235
2025-05-09,236
2025-05-10,248
2025-05-11,218
2025-05-12,225
2025-05-13,257
2025-05-14,233
2025-05-15,233
2025-05-16,230
2025-05-17,243
2025-05-18,220
2025-05-19,228
2025-05-20,245
2025-05-21,255
2025-05-22,252
2025-05-23,237
2025-05-24,240
2025-05-25,229
2025-05-26,223
2025-05-27,215
2025-05-28,233
2025-05-29,256
2025-05-30,229
2025-05-31,225
2025-06-01,229
2025-06-02,237
2025-06-03,202
2025-06-04,217
2025-06-05,227
2025-06-06,260
2025-06-07,241
2025-06-08,232
2025-06-09,253
2025-06-10,240
2025-06-11,213
2025-06-12,218
2025-06-13,234
2025-06-14,246
2025-06-15,240
2025-06-16,228
2025-06-17,244
2025-06-18,244
2025-06-19,244
2025-06-20,218
2025-06-21,230
2025-06-22,230
2025-06-23,205
2025-06-24,250
2025-06-25,227
2025-06-26,241
2025-06-27,240
2025-06-28,237
2025-06-29,224
2025-06-30,233
2025-07-01,232
2025-07-02,238
2025-07-03,251
2025-07-04,229
2025-07-05,260
2025-07-06,248
2025-07-07,243
2025-07-08,235
2025-07-09,225
2025-07-10,219
2025-07-11,241
2025-07-12,232
2025-07-13,214
2025-07-14,258
2025-07-15,237
2025-07-16,237
2025-07-17,246
2025-07-18,254
2025-07-19,242
2025-07-20,229
2025-07-21,234
2025-07-22,251
2025-07-23,230
2025-07-24,230
2025-07-25,220
2025-07-26,232
2025-07-27,252
2025-07-28,237
2025-07-29,226
2025-07-30,237
2025-07-31,223
2025-08-01,230
2025-08-02,224
2025-08-03,224
2025-08-04,222
2025-08-05,244
2025-08-06,195
2025-08-07,239
2025-08-08,256
2025-08-09,238
2025-08-10,238
2025-08-11,223
2025-08-12,254
2025-08-13,238
2025-08-14,229
2025-08-15,251
2025-08-16,241
2025-08-17,270
2025-08-18,244
2025-08-19,260
2025-08-20,231
2025-08-21,222
2025-08-22,239
2025-08-23,232
2025-08-24,247
2025-08-25,242
2025-08-26,220
2025-08-27,234
2025-08-28,254
2025-08-29,241
2025-08-30,260
2025-08-31,217
2025-09-01,233
2025-09-02,231
2025-09-03,243
2025-09-04,229
2025-09-05,252
2025-09-06,267
2025-09-07,241
2025-09-08,246
2025-09-09,257
2025-09-10,251
2025-09-11,234
2025-09-12,236
2025-09-13,228
2025-09-14,250
2025-09-15,252
2025-09-16,240
2025-09-17,263
2025-09-18,255
2025-09-19,283
2025-09-20,230
2025-09-21,235
2025-09-22,244
2025-09-23,255
2025-09-24,217
2025-09-25,234
2025-09-26,249
2025-09-27,235
2025-09-28,219
2025-09-29,181
2025-09-30,244
2025-10-01,226
2025-10-02,255
2025-10-03,229
2025-10-04,260
2025-10-05,239
2025-10-06,279
2025-10-07,230
2025-10-08,245
2025-10-09,222
2025-10-10,229
2025-10-11,280
2025-10-12,233
2025-10-13,235
2025-10-14,257
2025-10-15,249
2025-10-16,272
2025-10-17,236
2025-10-18,212
2025-10-19,254
2025-10-20,262
2025-10-21,233
2025-10-22,238
2025-10-23,215
2025-10-24,237
2025-10-25,210
2025-10-26,265
2025-10-27,243
2025-10-28,240
2025-10-29,244
2025-10-30,257
2025-10-31,222
2025-11-01,228
2025-11-02,236
2025-11-03,236
2025-11-04,257
2025-11-05,236
2025-11-06,260
2025-11-07,238
2025-11-08,233
2025-11-09,232
2025-11-10,242
2025-11-11,298
2025-11-12,228
2025-11-13,237
2025-11-14,264
2025-11-15,216
2025-11-16,242
2025-11-17,215
2025-11-18,225
2025-11-19,254
2025-11-20,249
2025-11-21,240
2025-11-22,255
2025-11-23,242
2025-11-24,218
2025-11-25,226
2025-11-26,227
2025-11-27,228
2025-11-28,216
2025-11-29,239
2025-11-30,216
2025-12-01,215
2025-12-02,239
2025-12-03,234
2025-12-04,264
2025-12-05,286
2025-12-06,224
2025-12-07,228
2025-12-08,242
2025-12-09,239
2025-12-10,248
2025-12-11,241
2025-12-12,249
2025-12-13,241
2025-12-14,251
2025-12-15,232
2025-12-16,262
2025-12-17,225
2025-12-18,256
2025-12-19,241
2025-12-20,224
2025-12-21,235
2025-12-22,213
2025-12-23,202
2025-12-24,278
2025-12-25,254
2025-12-26,270
2025-12-27,247
2025-12-28,233
2025-12-29,223
2025-12-30,262
2025-12-31,238
2026-01-01,243
2026-01-02,229
2026-01-03,237
2026-01-04,260
2026-01-05,250
2026-01-06,271
2026-01-07,251
2026-01-08,219
2026-01-09,229
2026-01-10,224
2026-01-11,251
2026-01-12,255
2026-01-13,266
2026-01-14,233
2026-01-15,237
2026-01-16,255
2026-01-17,247
2026-01-18,227
2026-01-19,244
2026-01-20,243
2026-01-21,251
2026-01-22,276
2026-01-23,262
2026-01-24,242
2026-01-25,226
2026-01-26,243
2026-01-27,233
2026-01-28,233
2026-01-29,256
2026-01-30,228
2026-01-31,241
2026-02-01,279
2026-02-02,255
2026-02-03,231
2026-02-04,240
2026-02-05,257
2026-02-06,213
2026-02-07,262
2026-02-08,240
2026-02-09,240
2026-02-10,263
2026-02-11,221
2026-02-12,234
2026-02-13,232
2026-02-14,237
2026-02-15,222
2026-02-16,221
2026-02-17,229
2026-02-18,227
2026-02-19,232
2026-02-20,226
2026-02-21,239
2026-02-22,237
2026-02-23,248
2026-02-24,241
2026-02-25,239
2026-02-26,247
2026-02-27,237
2026-02-28,228
2026-03-01,241
2026-03-02,240
2026-03-03,228
2026-03-04,244
2026-03-05,226
2026-03-06,239
2026-03-07,236
2026-03-08,243
2026-03-09,222
2026-03-10,226
2026-03-11,227
2026-03-12,216
2026-03-13,227
2026-03-14,224
2026-03-15,224
2026-03-16,197
2026-03-17,216
2026-03-18,216
2026-03-19,229
2026-03-20,225
2026-03-21,192
2026-03-22,208
2026-03-23,188
2026-03-24,224
2026-03-25,207
2026-03-26,208
2026-03-27,216
2026-03-28,188
2026-03-29,208
2026-03-30,222
2026-03-31,229
2026-04-01,193
2026-04-02,204
2026-04-03,230
2026-04-04,233
2026-04-05,217
2026-04-06,217
2026-04-07,228
2026-04-08,201
2026-04-09,232
2026-04-10,233
2026-04-11,236
2026-04-12,213
2026-04-13,249
2026-04-14,220
2026-04-15,234
2026-04-16,243
2026-04-17,208
2026-04-18,208
2026-04-19,214
2026-04-20,224
2026-04-21,212
2026-04-22,205
2026-04-23,238
2026-04-24,214
2026-04-25,219
2026-04-26,229
2026-04-27,231
2026-04-28,202
2026-04-29,232
2026-04-30,218
2026-05-01,216
2026-05-02,214
2026-05-03,216
2026-05-04,247
2026-05-05,220
2026-05-06,225
2026-05-07,223
2026-05-08,225
2026-05-09,222
2026-05-10,230
2026-05-11,198
2026-05-12,233
2026-05-13,220
2026-05-14,234
2026-05-15,217
2026-05-16,204
2026-05-17,221
2026-05-18,200
2026-05-19,206
2026-05-20,208
2026-05-21,219
2026-05-22,228
2026-05-23,197
2026-05-24,231
2026-05-25,217
2026-05-26,247
2026-05-27,216
2026-05-28,208
2026-05-29,204
2026-05-30,198
2026-05-31,207
2026-06-01,207
2026-06-02,198
2026-06-03,217
2026-06-04,213
2026-06-05,192
2026-06-06,222
2026-06-07,196
2026-06-08,223
2026-06-09,241
2026-06-10,224
2026-06-11,220
2026-06-12,213
2026-06-13,230
2026-06-14,225
2026-06-15,227
2026-06-16,233
2026-06-17,207
2026-06-18,212
2026-06-19,196
2026-06-20,226
2026-06-21,236
2026-06-22,264
2026-06-23,235
2026-06-24,218
2026-06-25,242
2026-06-26,234
2026-06-27,234
2026-06-28,217
2026-06-29,191
2026-06-30,248
2026-07-01,237
2026-07-02,210
2026-07-03,241
2026-07-04,241
2026-07-05,236
2026-07-06,238
2026-07-07,235
2026-07-08,249
2026-07-09,233
2026-07-10,185
2026-07-11,221
2026-07-12,234
2026-07-13,223
2026-07-14,225
2026-07-15,222
2026-07-16,237
2026-07-17,242
2026-07-18,192
2026-07-19,170
2026-07-20,215
2026-07-21,202
2026-07-22,238
2026-07-23,241
2026-07-24,251
2026-07-25,207
2026-07-26,221
2026-07-27,269
2026-07-28,223
2026-07-29,217
2026-07-30,216
2026-07-31,202
2026-08-01,216
2026-08-02,247
2026-08-03,189
2026-08-04,215
2026-08-05,212
2026-08-06,240
2026-08-07,220
2026-08-08,239
2026-08-09,207
2026-08-10,223
2026-08-11,229
2026-08-12,241
2026-08-13,222
2026-08-14,212
2026-08-15,195
2026-08-16,178
2026-08-17,187
2026-08-18,196
2026-08-19,203
2026-08-20,203
2026-08-21,232
2026-08-22,213
2026-08-23,192
2026-08-24,209
2026-08-25,195
2026-08-26,202
2026-08-27,191
2026-08-28,202
2026-08-29,206
2026-08-30,219
