date,value
2022-09-28,1714777
2022-09-29,1221583
2022-09-30,1204229
2022-10-01,450933
2022-10-02,1195090
2022-10-03,1036189
2022-10-04,1086340
2022-10-05,860513
2022-10-06,1000302
2022-10-07,719512
2022-10-08,1160606
2022-10-09,822927
2022-10-10,1478247
2022-10-11,908314
2022-10-12,1064283
2022-10-13,1311657
2022-10-14,783065
2022-10-15,1809197
2022-10-16,1170488
2022-10-17,1304864
2022-10-18,1323307
2022-10-19,357917
2022-10-20,1492973
2022-10-21,968166
2022-10-22,1455001
2022-10-23,1182632
2022-10-24,1488144
2022-10-25,974232
2022-10-26,1075005
2022-10-27,1163502
2022-10-28,321514
2022-10-29,737688
2022-10-30,1317849
2022-10-31,659764
2022-11-01,919485
2022-11-02,961433
2022-11-03,1273284
2022-11-04,1239533
2022-11-05,1254613
2022-11-06,740118
2022-11-07,1878397
2022-11-08,879751
2022-11-09,797867
2022-11-10,1128802
2022-11-11,1237542
2022-11-12,1338513
2022-11-13,1018000
2022-11-14,1771453
2022-11-15,652140
2022-11-16,1265072
2022-11-17,1137802
2022-11-18,1195158
2022-11-19,1045114
2022-11-20,1135969
2022-11-21,1642298
2022-11-22,1714426
2022-11-23,1138805
2022-11-24,574606
2022-11-25,1191701
2022-11-26,824726
2022-11-27,874486
2022-11-28,1427851
2022-11-29,1052320
2022-11-30,1601162
2022-12-01,961876
2022-12-02,1076055
2022-12-03,1216225
2022-12-04,915250
2022-12-05,1505990
2022-12-06,1719694
2022-12-07,1274609
2022-12-08,791866
2022-12-09,1026805
2022-12-10,1401930
2022-12-11,1063112
2022-12-12,989421
2022-12-13,1636915
2022-12-14,1725644
2022-12-15,1353783
2022-12-16,862469
2022-12-17,1067105
2022-12-18,770883
2022-12-19,1622253
2022-12-20,1162895
2022-12-21,1609258
2022-12-22,1681946
2022-12-23,969539
2022-12-24,815566
2022-12-25,1123523
2022-12-26,1514365
2022-12-27,982196
2022-12-28,1282123
2022-12-29,1015070
2022-12-30,755229
2022-12-31,1414513
2023-01-01,809375
2023-01-02,1513398
2023-01-03,1133876
2023-01-04,686136
2023-01-05,1259567
2023-01-06,639337
2023-01-07,1472644
2023-01-08,1591185
2023-01-09,773501
2023-01-10,1503607
2023-01-11,1337971
2023-01-12,830134
2023-01-13,1274252
2023-01-14,1359546
2023-01-15,1678995
2023-01-16,1036911
2023-01-17,1083315
2023-01-18,824872
2023-01-19,1995799
2023-01-20,1623949
2023-01-21,1697627
2023-01-22,1015869
2023-01-23,1006006
2023-01-24,1326664
2023-01-25,1049882
2023-01-26,988375
2023-01-27,1034938
2023-01-28,845935
2023-01-29,1599122
2023-01-30,958212
2023-01-31,1771848
2023-02-01,739488
2023-02-02,1272393
2023-02-03,1427660
2023-02-04,1347762
2023-02-05,1286511
2023-02-06,1157040
2023-02-07,1035241
2023-02-08,982251
2023-02-09,1479277
2023-02-10,1115683
2023-02-11,1456096
2023-02-12,1178970
2023-02-13,692288
2023-02-14,1945651
2023-02-15,1178849
2023-02-16,1032319
2023-02-17,1133837
2023-02-18,1992272
2023-02-19,1632232
2023-02-20,1357073
2023-02-21,1137003
2023-02-22,1274982
2023-02-23,995936
2023-02-24,1730065
2023-02-25,868352
2023-02-26,1572434
2023-02-27,1090987
2023-02-28,801883
2023-03-01,1374882
2023-03-02,294944
2023-03-03,825508
2023-03-04,1330392
2023-03-05,945747
2023-03-06,973246
2023-03-07,1260970
2023-03-08,626281
2023-03-09,2071899
2023-03-10,1617505
2023-03-11,1212668
2023-03-12,1714759
2023-03-13,1442139
2023-03-14,1770881
2023-03-15,1515191
2023-03-16,1303031
2023-03-17,1360105
2023-03-18,969122
2023-03-19,1613679
2023-03-20,2043771
2023-03-21,1493125
2023-03-22,1421872
2023-03-23,1311674
2023-03-24,1557267
2023-03-25,1012983
2023-03-26,950934
2023-03-27,1166438
2023-03-28,2132649
2023-03-29,1356761
2023-03-30,1776216
2023-03-31,1329830
2023-04-01,1001804
2023-04-02,524642
2023-04-03,1656682
2023-04-04,1385960
2023-04-05,1505431
2023-04-06,1237447
2023-04-07,1262645
2023-04-08,1190422
2023-04-09,1208473
2023-04-10,1578920
2023-04-11,1179589
2023-04-12,1506892
2023-04-13,1283192
2023-04-14,679655
2023-04-15,1185320
2023-04-16,954310
2023-04-17,1867057
2023-04-18,1563444
2023-04-19,1905698
2023-04-20,1953312
2023-04-21,1362612
2023-04-22,1544627
2023-04-23,1214919
2023-04-24,1395054
2023-04-25,1364030
2023-04-26,1763113
2023-04-27,1518629
2023-04-28,1056981
2023-04-29,1168643
2023-04-30,1887171
2023-05-01,1722502
2023-05-02,874398
2023-05-03,1921780
2023-05-04,875135
2023-05-05,890327
2023-05-06,935985
2023-05-07,1749197
2023-05-08,1119013
2023-05-09,619864
2023-05-10,788623
2023-05-11,2309036
2023-05-12,1026409
2023-05-13,762523
2023-05-14,967168
2023-05-15,1766910
2023-05-16,1758809
2023-05-17,1568283
2023-05-18,1886440
2023-05-19,1093128
2023-05-20,1503404
2023-05-21,846416
2023-05-22,911128
2023-05-23,1840999
2023-05-24,1533529
2023-05-25,586553
2023-05-26,1519852
2023-05-27,899239
2023-05-28,1228813
2023-05-29,1583395
2023-05-30,1478426
2023-05-31,1303793
2023-06-01,1121269
2023-06-02,1021561
2023-06-03,1313729
2023-06-04,1352354
2023-06-05,1291558
2023-06-06,1138966
2023-06-07,1237484
2023-06-08,1321546
2023-06-09,1986029
2023-06-10,1962109
2023-06-11,1477594
2023-06-12,992050
2023-06-13,1012479
2023-06-14,1414338
2023-06-15,1481619
2023-06-16,1331980
2023-06-17,1363510
2023-06-18,1494713
2023-06-19,1309889
2023-06-20,1085026
2023-06-21,1656772
2023-06-22,1297141
2023-06-23,1533480
2023-06-24,762765
2023-06-25,1614279
2023-06-26,722780
2023-06-27,1410166
2023-06-28,1226612
2023-06-29,1340881
2023-06-30,1346373
2023-07-01,1239723
2023-07-02,1281167
2023-07-03,1461583
2023-07-04,973656
2023-07-05,906163
2023-07-06,1492991
2023-07-07,1148234
2023-07-08,1145234
2023-07-09,476735
2023-07-10,818447
2023-07-11,1236217
2023-07-12,1636996
2023-07-13,991327
2023-07-14,1646250
2023-07-15,1629355
2023-07-16,751350
2023-07-17,1793220
2023-07-18,1622489
2023-07-19,1390545
2023-07-20,1543643
2023-07-21,1055518
2023-07-22,1091440
2023-07-23,850246
2023-07-24,1269804
2023-07-25,987934
2023-07-26,878926
2023-07-27,1417557
2023-07-28,1087002
2023-07-29,1300981
2023-07-30,829350
2023-07-31,1210545
2023-08-01,878094
2023-08-02,936237
2023-08-03,1508941
2023-08-04,920481
2023-08-05,721339
2023-08-06,800399
2023-08-07,1007235
2023-08-08,1421625
2023-08-09,1293022
2023-08-10,1161268
2023-08-11,1391681
2023-08-12,913669
2023-08-13,1355607
2023-08-14,1098704
2023-08-15,1190272
2023-08-16,1325395
2023-08-17,1119437
2023-08-18,945005
2023-08-19,1886931
2023-08-20,1038561
2023-08-21,870985
2023-08-22,1018166
2023-08-23,950088
2023-08-24,1323378
2023-08-25,981537
2023-08-26,1034333
2023-08-27,845345
2023-08-28,1319554
2023-08-29,1332777
2023-08-30,977380
2023-08-31,1186122
2023-09-01,1011702
2023-09-02,1387011
2023-09-03,1102233
2023-09-04,1120776
2023-09-05,956960
2023-09-06,1319642
2023-09-07,1345331
2023-09-08,1365088
2023-09-09,1300614
2023-09-10,1579444
2023-09-11,1297037
2023-09-12,1746439
2023-09-13,1242192
2023-09-14,1406879
2023-09-15,1581932
2023-09-16,1057105
2023-09-17,629177
2023-09-18,1476749
2023-09-19,1702885
2023-09-20,744841
2023-09-21,1166297
2023-09-22,786718
2023-09-23,1518348
2023-09-24,671211
2023-09-25,1639014
2023-09-26,848957
2023-09-27,1347535
2023-09-28,1386939
2023-09-29,801787
2023-09-30,1273253
2023-10-01,989832
2023-10-02,1160463
2023-10-03,890725
2023-10-04,1067058
2023-10-05,1689596
2023-10-06,1130118
2023-10-07,1056972
2023-10-08,1526112
2023-10-09,968920
2023-10-10,1566312
2023-10-11,1083894
2023-10-12,1451621
2023-10-13,986061
2023-10-14,1772613
2023-10-15,1111986
2023-10-16,1328169
2023-10-17,1314045
2023-10-18,769987
2023-10-19,1303157
2023-10-20,1895402
2023-10-21,1778406
2023-10-22,788631
2023-10-23,1255373
2023-10-24,1496360
2023-10-25,1159755
2023-10-26,1511400
2023-10-27,778360
2023-10-28,1094747
2023-10-29,430039
2023-10-30,1159925
2023-10-31,913463
2023-11-01,1852777
2023-11-02,633287
2023-11-03,944160
2023-11-04,1505719
2023-11-05,1291864
2023-11-06,665631
2023-11-07,520596
2023-11-08,1422576
2023-11-09,1714546
2023-11-10,1406251
2023-11-11,1266276
2023-11-12,1450189
2023-11-13,1026127
2023-11-14,1216062
2023-11-15,751758
2023-11-16,1230651
2023-11-17,2370287
2023-11-18,1552785
2023-11-19,1279693
2023-11-20,781498
2023-11-21,1119969
2023-11-22,1321564
2023-11-23,1380626
2023-11-24,1142634
2023-11-25,1201898
2023-11-26,883513
2023-11-27,862558
2023-11-28,1223850
2023-11-29,621897
2023-11-30,1200214
2023-12-01,1608359
2023-12-02,1383480
2023-12-03,1139483
2023-12-04,1131660
2023-12-05,778319
2023-12-06,1010803
2023-12-07,700062
2023-12-08,1112139
2023-12-09,1528499
2023-12-10,688078
2023-12-11,1425633
2023-12-12,1476069
2023-12-13,826295
2023-12-14,1203421
2023-12-15,1195711
2023-12-16,1163039
2023-12-17,1024056
2023-12-18,1371549
2023-12-19,1094129
2023-12-20,1348902
2023-12-21,1442166
2023-12-22,931466
2023-12-23,832927
2023-12-24,1138151
2023-12-25,1308527
2023-12-26,992460
2023-12-27,655068
2023-12-28,1027635
2023-12-29,1199314
2023-12-30,1114826
2023-12-31,1322145
2024-01-01,868879
2024-01-02,887518
2024-01-03,931461
2024-01-04,873807
2024-01-05,975164
2024-01-06,1352713
2024-01-07,667559
2024-01-08,672334
2024-01-09,968462
2024-01-10,717148
2024-01-11,913734
2024-01-12,121131
2024-01-13,607085
2024-01-14,577280
2024-01-15,1593330
2024-01-16,1182817
2024-01-17,826515
2024-01-18,1283197
2024-01-19,485383
2024-01-20,768099
2024-01-21,681852
2024-01-22,654607
2024-01-23,634143
2024-01-24,874608
2024-01-25,262366
2024-01-26,560977
2024-01-27,305288
2024-01-28,882592
2024-01-29,268288
2024-01-30,614027
2024-01-31,595587
2024-02-01,519249
2024-02-02,572388
2024-02-03,840357
2024-02-04,551340
2024-02-05,556171
2024-02-06,116921
2024-02-07,616188
2024-02-08,442520
2024-02-09,548104
2024-02-10,671799
2024-02-11,485327
2024-02-12,860338
2024-02-13,617722
2024-02-14,604647
2024-02-15,334470
2024-02-16,1374232
2024-02-17,904301
2024-02-18,571729
2024-02-19,1660929
2024-02-20,460632
2024-02-21,671937
2024-02-22,931989
2024-02-23,1011816
2024-02-24,635488
2024-02-25,593018
2024-02-26,499429
2024-02-27,978457
2024-02-28,1138544
2024-02-29,859056
2024-03-01,554069
2024-03-02,642716
2024-03-03,442649
2024-03-04,143395
2024-03-05,604885
2024-03-06,239212
2024-03-07,798454
2024-03-08,1060085
2024-03-09,777761
2024-03-10,642243
2024-03-11,653658
2024-03-12,540551
2024-03-13,732599
2024-03-14,502868
2024-03-15,744985
2024-03-16,413378
2024-03-17,301262
2024-03-18,1022390
2024-03-19,240555
2024-03-20,1409673
2024-03-21,822535
2024-03-22,221181
2024-03-23,635381
2024-03-24,240348
2024-03-25,674682
2024-03-26,887571
2024-03-27,682011
2024-03-28,503587
2024-03-29,250320
2024-03-30,613477
2024-03-31,464902
2024-04-01,850872
2024-04-02,1051763
2024-04-03,446972
2024-04-04,438191
2024-04-05,654375
2024-04-06,432455
2024-04-07,814364
2024-04-08,447064
2024-04-09,493241
2024-04-10,708837
2024-04-11,543674
2024-04-12,874161
2024-04-13,461324
2024-04-14,517511
2024-04-15,864685
2024-04-16,551368
2024-04-17,1106016
2024-04-18,618219
2024-04-19,381449
2024-04-20,403691
2024-04-21,986396
2024-04-22,768502
2024-04-23,423485
2024-04-24,612766
2024-04-25,623553
2024-04-26,702586
2024-04-27,810608
2024-04-28,758830
2024-04-29,456196
2024-04-30,936284
2024-05-01,836527
2024-05-02,387408
2024-05-03,386943
2024-05-04,626237
2024-05-05,312764
2024-05-06,489396
2024-05-07,912438
2024-05-08,815744
2024-05-09,577455
2024-05-10,937240
2024-05-11,789084
2024-05-12,709585
2024-05-13,524365
2024-05-14,745882
2024-05-15,634180
2024-05-16,1156607
2024-05-17,537837
2024-05-18,721105
2024-05-19,950433
2024-05-20,834705
2024-05-21,866477
2024-05-22,690193
2024-05-23,761747
2024-05-24,461888
2024-05-25,236319
2024-05-26,565221
2024-05-27,199935
2024-05-28,291264
2024-05-29,673876
2024-05-30,739841
2024-05-31,803802
2024-06-01,779139
2024-06-02,957232
2024-06-03,532713
2024-06-04,878441
2024-06-05,664174
2024-06-06,751923
2024-06-07,742113
2024-06-08,333286
2024-06-09,806090
2024-06-10,496093
2024-06-11,267143
2024-06-12,670411
2024-06-13,1115463
2024-06-14,467796
2024-06-15,496799
2024-06-16,735980
2024-06-17,1023918
2024-06-18,480533
2024-06-19,872829
2024-06-20,676709
2024-06-21,757035
2024-06-22,520592
2024-06-23,592114
2024-06-24,582602
2024-06-25,412856
2024-06-26,682364
2024-06-27,458587
2024-06-28,494760
2024-06-29,1019137
2024-06-30,738013
2024-07-01,786007
2024-07-02,385300
2024-07-03,223309
2024-07-04,735105
2024-07-05,946149
2024-07-06,524379
2024-07-07,587422
2024-07-08,319262
2024-07-09,881942
2024-07-10,18693
2024-07-11,1349413
2024-07-12,209787
2024-07-13,510305
2024-07-14,424337
2024-07-15,156433
2024-07-16,733266
2024-07-17,454285
2024-07-18,793856
2024-07-19,547001
2024-07-20,710552
2024-07-21,967651
2024-07-22,556937
2024-07-23,235561
2024-07-24,820039
2024-07-25,504661
2024-07-26,705583
2024-07-27,562766
2024-07-28,567494
2024-07-29,558699
2024-07-30,508755
2024-07-31,706478
2024-08-01,225946
2024-08-02,668292
2024-08-03,502628
2024-08-04,1138789
2024-08-05,293439
2024-08-06,699527
2024-08-07,562901
2024-08-08,369774
2024-08-09,717037
2024-08-10,76780
2024-08-11,357575
2024-08-12,779284
2024-08-13,1134566
2024-08-14,740239
2024-08-15,374449
2024-08-16,372105
2024-08-17,1094387
2024-08-18,591105
2024-08-19,321856
2024-08-20,535345
2024-08-21,606568
2024-08-22,1059446
2024-08-23,708584
2024-08-24,483286
2024-08-25,485581
2024-08-26,520371
2024-08-27,225723
2024-08-28,436107
2024-08-29,552784
2024-08-30,388660
2024-08-31,405094
2024-09-01,932152
2024-09-02,730023
2024-09-03,349962
2024-09-04,826013
2024-09-05,218100
2024-09-06,574518
2024-09-07,376576
2024-09-08,548164
2024-09-09,636787
2024-09-10,957824
2024-09-11,533355
2024-09-12,416352
2024-09-13,623692
2024-09-14,616751
2024-09-15,743838
2024-09-16,642720
2024-09-17,545071
2024-09-18,398982
2024-09-19,384044
2024-09-20,871125
2024-09-21,185283
2024-09-22,1016015
2024-09-23,858872
2024-09-24,542071
2024-09-25,966386
2024-09-26,561355
2024-09-27,356485
2024-09-28,618967
2024-09-29,246493
2024-09-30,670844
2024-10-01,552321
2024-10-02,967145
2024-10-03,711808
2024-10-04,392142
2024-10-05,476719
2024-10-06,947116
2024-10-07,778241
2024-10-08,493710
2024-10-09,488524
2024-10-10,293554
2024-10-11,738961
2024-10-12,218508
2024-10-13,412481
2024-10-14,330344
2024-10-15,640012
2024-10-16,772402
2024-10-17,777044
2024-10-18,234689
2024-10-19,541973
2024-10-20,424688
2024-10-21,422462
2024-10-22,388548
2024-10-23,345434
2024-10-24,683777
2024-10-25,781758
2024-10-26,218814
2024-10-27,568256
2024-10-28,608165
2024-10-29,512104
2024-10-30,564915
2024-10-31,726196
2024-11-01,648456
2024-11-02,582603
2024-11-03,706144
2024-11-04,59206
2024-11-05,476812
2024-11-06,951933
2024-11-07,618802
2024-11-08,564657
2024-11-09,333436
2024-11-10,728339
2024-11-11,728642
2024-11-12,922919
2024-11-13,117793
2024-11-14,594318
2024-11-15,516488
2024-11-16,505899
2024-11-17,235095
2024-11-18,209617
2024-11-19,560367
2024-11-20,552203
2024-11-21,302248
2024-11-22,624170
2024-11-23,788032
2024-11-24,1178070
2024-11-25,102443
2024-11-26,541655
2024-11-27,688868
2024-11-28,375472
2024-11-29,143321
2024-11-30,482504
2024-12-01,348382
2024-12-02,352441
2024-12-03,608972
2024-12-04,564672
2024-12-05,623393
2024-12-06,614013
2024-12-07,706121
2024-12-08,816704
2024-12-09,323729
2024-12-10,395118
2024-12-11,817269
2024-12-12,0
2024-12-13,825085
2024-12-14,354207
2024-12-15,501654
2024-12-16,831701
2024-12-17,586022
2024-12-18,536150
2024-12-19,429736
2024-12-20,908465
2024-12-21,362376
2024-12-22,558463
2024-12-23,845820
2024-12-24,482588
2024-12-25,676602
2024-12-26,555243
2024-12-27,1133331
2024-12-28,388456
2024-12-29,246574
2024-12-30,432523
2024-12-31,294009
2025-01-01,397288
2025-01-02,446283
2025-01-03,775064
2025-01-04,348425
2025-01-05,522191
2025-01-06,437761
2025-01-07,777740
2025-01-08,138880
2025-01-09,618410
2025-01-10,329734
2025-01-11,576131
2025-01-12,468342
2025-01-13,742256
2025-01-14,579916
2025-01-15,551852
2025-01-16,360513
2025-01-17,570853
2025-01-18,897147
2025-01-19,728495
2025-01-20,406826
2025-01-21,249477
2025-01-22,1112942
2025-01-23,731651
2025-01-24,627906
2025-01-25,572079
2025-01-26,412992
2025-01-27,657555
2025-01-28,502212
2025-01-29,577128
2025-01-30,519870
2025-01-31,985397
2025-02-01,406061
2025-02-02,641690
2025-02-03,435180
2025-02-04,166383
2025-02-05,737486
2025-02-06,466198
2025-02-07,238364
2025-02-08,342437
2025-02-09,727818
2025-02-10,822212
2025-02-11,732384
2025-02-12,342740
2025-02-13,327885
2025-02-14,430361
2025-02-15,358817
2025-02-16,938638
2025-02-17,643799
2025-02-18,959963
2025-02-19,149271
2025-02-20,174343
2025-02-21,771114
2025-02-22,430580
2025-02-23,638795
2025-02-24,425847
2025-02-25,656708
2025-02-26,522545
2025-02-27,233637
2025-02-28,380807
2025-03-01,356179
2025-03-02,926168
2025-03-03,404942
2025-03-04,1087945
2025-03-05,537125
2025-03-06,456605
2025-03-07,678631
2025-03-08,705121
2025-03-09,608428
2025-03-10,583833
2025-03-11,1593030
2025-03-12,667434
2025-03-13,434759
2025-03-14,947919
2025-03-15,811615
2025-03-16,1081485
2025-03-17,857049
2025-03-18,378489
2025-03-19,561102
2025-03-20,740542
2025-03-21,701435
2025-03-22,562351
2025-03-23,525251
2025-03-24,985250
2025-03-25,440761
2025-03-26,793633
2025-03-27,829742
2025-03-28,776397
2025-03-29,362366
2025-03-30,613995
2025-03-31,789193
2025-04-01,749552
2025-04-02,451539
2025-04-03,814197
2025-04-04,789921
2025-04-05,708756
2025-04-06,66607
2025-04-07,562798
2025-04-08,594780
2025-04-09,809743
2025-04-10,771600
2025-04-11,1067134
2025-04-12,641561
2025-04-13,1249586
2025-04-14,466409
2025-04-15,631130
2025-04-16,1180657
2025-04-17,682366
2025-04-18,664726
2025-04-19,610534
2025-04-20,642579
2025-04-21,432494
2025-04-22,434115
2025-04-23,449632
2025-04-24,531838
2025-04-25,726048
2025-04-26,422538
2025-04-27,765872
2025-04-28,361922
2025-04-29,1015965
2025-04-30,472180
2025-05-01,1408217
2025-05-02,662776
2025-05-03,479949
2025-05-04,330518
2025-05-05,408209
2025-05-06,444521
2025-05-07,402614
2025-05-08,633604
2025-05-09,737822
2025-05-10,964727
2025-05-11,346130
2025-05-12,412311
2025-05-13,350597
2025-05-14,1195346
2025-05-15,728812
2025-05-16,666158
2025-05-17,1005666
2025-05-18,412596
2025-05-19,681901
2025-05-20,1252320
2025-05-21,983014
2025-05-22,247013
2025-05-23,945662
2025-05-24,859566
2025-05-25,582854
2025-05-26,338319
2025-05-27,613790
2025-05-28,313122
2025-05-29,700368
2025-05-30,1000851
2025-05-31,1018299
2025-06-01,567368
2025-06-02,837551
2025-06-03,358297
2025-06-04,587127
2025-06-05,331757
2025-06-06,833719
2025-06-07,861440
2025-06-08,630417
2025-06-09,965786
2025-06-10,362358
2025-06-11,779351
2025-06-12,723051
2025-06-13,999916
2025-06-14,383292
2025-06-15,636926
2025-06-16,523382
2025-06-17,876154
2025-06-18,656682
2025-06-19,216305
2025-06-20,689181
2025-06-21,804047
2025-06-22,619224
2025-06-23,434105
2025-06-24,547036
2025-06-25,379313
2025-06-26,829782
2025-06-27,850072
2025-06-28,694136
2025-06-29,552393
2025-06-30,638193
2025-07-01,802872
2025-07-02,984798
2025-07-03,762562
2025-07-04,540516
2025-07-05,666142
2025-07-06,1009516
2025-07-07,1006322
2025-07-08,677480
2025-07-09,940691
2025-07-10,848882
2025-07-11,801253
2025-07-12,486582
2025-07-13,558788
2025-07-14,1317650
2025-07-15,633760
2025-07-16,653834
2025-07-17,329463
2025-07-18,570526
2025-07-19,436276
2025-07-20,771451
2025-07-21,633130
2025-07-22,1041986
2025-07-23,917145
2025-07-24,583381
2025-07-25,740330
2025-07-26,649519
2025-07-27,543607
2025-07-28,805423
2025-07-29,968017
2025-07-30,527802
2025-07-31,338211
2025-08-01,606798
2025-08-02,597485
2025-08-03,748903
2025-08-04,837970
2025-08-05,712173
2025-08-06,1042978
2025-08-07,447970
2025-08-08,387743
2025-08-09,928079
2025-08-10,891770
2025-08-11,694024
2025-08-12,334232
2025-08-13,773336
2025-08-14,399511
2025-08-15,584342
2025-08-16,804383
2025-08-17,573407
2025-08-18,641421
2025-08-19,454502
2025-08-20,1145100
2025-08-21,352014
2025-08-22,599857
2025-08-23,798431
2025-08-24,890620
2025-08-25,635918
2025-08-26,942698
2025-08-27,777588
2025-08-28,249227
2025-08-29,480050
2025-08-30,339484
2025-08-31,559226
2025-09-01,600910
2025-09-02,934306
2025-09-03,524768
2025-09-04,730691
2025-09-05,344492
2025-09-06,649724
2025-09-07,1050916
2025-09-08,777671
2025-09-09,1028547
2025-09-10,700311
2025-09-11,855444
2025-09-12,790178
2025-09-13,679096
2025-09-14,642154
2025-09-15,991133
2025-09-16,667920
2025-09-17,689035
2025-09-18,629412
2025-09-19,972531
2025-09-20,434184
2025-09-21,552851
2025-09-22,677689
2025-09-23,613274
2025-09-24,1311446
2025-09-25,944962
2025-09-26,299863
2025-09-27,867370
2025-09-28,1093475
2025-09-29,745134
2025-09-30,550802
2025-10-01,736337
2025-10-02,1012602
2025-10-03,876643
2025-10-04,336531
2025-10-05,990528
2025-10-06,399215
2025-10-07,892404
2025-10-08,357069
2025-10-09,607599
2025-10-10,580906
2025-10-11,803316
2025-10-12,1153853
2025-10-13,656092
2025-10-14,696089
2025-10-15,626673
2025-10-16,659523
2025-10-17,1369952
2025-10-18,314261
2025-10-19,1218357
2025-10-20,800511
2025-10-21,598197
2025-10-22,739110
2025-10-23,759602
2025-10-24,617765
2025-10-25,1016466
2025-10-26,891784
2025-10-27,945649
2025-10-28,890473
2025-10-29,638337
2025-10-30,364857
2025-10-31,703673
2025-11-01,856792
2025-11-02,674285
2025-11-03,475900
2025-11-04,1346028
2025-11-05,775864
2025-11-06,586228
2025-11-07,935602
2025-11-08,641004
2025-11-09,984549
2025-11-10,1061335
2025-11-11,904725
2025-11-12,509600
2025-11-13,794603
2025-11-14,812351
2025-11-15,487051
2025-11-16,916210
2025-11-17,509754
2025-11-18,639025
2025-11-19,651315
2025-11-20,784558
2025-11-21,543306
2025-11-22,779631
2025-11-23,549492
2025-11-24,699240
2025-11-25,694871
2025-11-26,1226454
2025-11-27,830168
2025-11-28,586786
2025-11-29,774865
2025-11-30,714729
2025-12-01,575162
2025-12-02,566295
2025-12-03,563023
2025-12-04,1093222
2025-12-05,285856
2025-12-06,1209595
2025-12-07,486766
2025-12-08,1071915
2025-12-09,736659
2025-12-10,467873
2025-12-11,516358
2025-12-12,851580
2025-12-13,701828
2025-12-14,1353869
2025-12-15,1255212
2025-12-16,910419
2025-12-17,423132
2025-12-18,995538
2025-12-19,571250
2025-12-20,1122557
2025-12-21,1042454
2025-12-22,1210110
2025-12-23,357292
2025-12-24,676244
2025-12-25,1037524
2025-12-26,439543
2025-12-27,858833
2025-12-28,749887
2025-12-29,697899
2025-12-30,453154
2025-12-31,397235
2026-01-01,875050
2026-01-02,357995
2026-01-03,884962
2026-01-04,668147
2026-01-05,558473
2026-01-06,747026
2026-01-07,302430
2026-01-08,644491
2026-01-09,520976
2026-01-10,878394
2026-01-11,447106
2026-01-12,576620
2026-01-13,1156070
2026-01-14,305663
2026-01-15,396974
2026-01-16,511133
2026-01-17,793711
2026-01-18,1118633
2026-01-19,420878
2026-01-20,625616
2026-01-21,328021
2026-01-22,829435
2026-01-23,279150
2026-01-24,652511
2026-01-25,971113
2026-01-26,840182
2026-01-27,925947
2026-01-28,879486
2026-01-29,767351
2026-01-30,881937
2026-01-31,677915
2026-02-01,393341
2026-02-02,795317
2026-02-03,252128
2026-02-04,897723
2026-02-05,899497
2026-02-06,824039
2026-02-07,1084970
2026-02-08,965460
2026-02-09,661793
2026-02-10,610758
2026-02-11,634080
2026-02-12,953756
2026-02-13,1002413
2026-02-14,963985
2026-02-15,920368
2026-02-16,907566
2026-02-17,908555
2026-02-18,616983
2026-02-19,1144328
2026-02-20,542937
2026-02-21,581413
2026-02-22,346868
2026-02-23,626749
2026-02-24,417786
2026-02-25,805368
2026-02-26,1269116
2026-02-27,996493
2026-02-28,738043
2026-03-01,247342
2026-03-02,431776
2026-03-03,1676349
2026-03-04,769773
2026-03-05,974476
2026-03-06,797508
2026-03-07,870474
2026-03-08,737659
2026-03-09,826908
2026-03-10,334424
2026-03-11,672697
2026-03-12,330515
2026-03-13,595681
2026-03-14,806903
2026-03-15,783528
2026-03-16,360026
2026-03-17,201883
2026-03-18,1190526
2026-03-19,648249
2026-03-20,623451
2026-03-21,384144
2026-03-22,430464
2026-03-23,270397
2026-03-24,707877
2026-03-25,644369
2026-03-26,1338405
2026-03-27,569447
2026-03-28,849573
2026-03-29,685039
2026-03-30,569947
2026-03-31,1067545
2026-04-01,678406
2026-04-02,1022365
2026-04-03,883680
2026-04-04,346367
2026-04-05,654892
2026-04-06,408930
2026-04-07,834377
2026-04-08,612849
2026-04-09,740479
2026-04-10,611758
2026-04-11,394846
2026-04-12,457081
2026-04-13,710056
2026-04-14,595676
2026-04-15,837499
2026-04-16,441738
2026-04-17,477190
2026-04-18,392238
2026-04-19,663521
2026-04-20,804639
2026-04-21,440463
2026-04-22,924361
2026-04-23,867524
2026-04-24,418297
2026-04-25,717970
2026-04-26,506667
2026-04-27,581371
2026-04-28,748398
2026-04-29,1000132
2026-04-30,832230
2026-05-01,642945
2026-05-02,15169
2026-05-03,536090
2026-05-04,615683
2026-05-05,610708
2026-05-06,613472
2026-05-07,736829
2026-05-08,1228596
2026-05-09,690702
2026-05-10,616310
2026-05-11,662311
2026-05-12,957222
2026-05-13,734329
2026-05-14,767247
2026-05-15,778987
2026-05-16,1035176
2026-05-17,436665
2026-05-18,577474
2026-05-19,775197
2026-05-20,744752
2026-05-21,879422
2026-05-22,1029575
2026-05-23,928873
2026-05-24,339038
2026-05-25,861943
2026-05-26,797827
2026-05-27,474096
2026-05-28,847264
2026-05-29,700836
2026-05-30,579645
2026-05-31,438288
2026-06-01,714564
2026-06-02,1179224
2026-06-03,489112
2026-06-04,359487
2026-06-05,582038
2026-06-06,731821
2026-06-07,692348
2026-06-08,754329
2026-06-09,845563
2026-06-10,511435
2026-06-11,551848
2026-06-12,774451
2026-06-13,229807
2026-06-14,598488
2026-06-15,846018
2026-06-16,474572
